step,temp,press,KE,PE,E,Vol
3800,42005.38169,2070687.804,2828.83292,-95.69596971,2733.136951,5000
3810,41268.02781,2106847.001,2779.176166,-45.73064373,2733.445522,5000
3820,41363.36042,2119268.155,2785.596296,-49.71682287,2735.879473,5000
3830,42987.68325,2057872.316,2894.985563,-158.112327,2736.873236,5000
3840,42756.61166,2067469.729,2879.424154,-142.2384698,2737.185684,5000
3850,42432.74078,2119390.222,2857.61322,-119.075129,2738.538091,5000
3860,41136.28386,2095359.05,2770.303931,-25.58323491,2744.720696,5000
3870,41945.21366,2052538.777,2824.780932,-78.3432326,2746.4377,5000
3880,41962.11797,2085939.254,2825.919345,-76.49700275,2749.422342,5000
3890,42586.85496,2081253.124,2867.991967,-117.9636277,2750.02834,5000
3900,42337.00238,2049030.896,2851.165762,-102.1527371,2749.013025,5000
3910,41330.59078,2078685.997,2783.38944,-34.21565759,2749.173783,5000
3920,42006.46792,2065317.426,2828.906072,-79.49309387,2749.412978,5000
3930,41786.61846,2054586.201,2814.100412,-63.61640554,2750.484007,5000
3940,41548.36598,2067251.586,2798.05541,-47.46201884,2750.593391,5000
3950,42817.85145,2049419.06,2883.548319,-131.7822935,2751.766025,5000
3960,43919.89437,2042757.814,2957.764887,-207.9983527,2749.766535,5000
3970,42848.66887,2074970.336,2885.623704,-137.3861645,2748.237539,5000
3980,42435.42977,2082923.342,2857.794308,-108.0335895,2749.760719,5000
3990,41631.82812,2097839.537,2803.676129,-54.31797117,2749.358157,5000
4000,41959.53243,2093959.774,2825.745223,-76.54820979,2749.197013,5000
4010,41117.48675,2130724.627,2769.038048,-19.20555502,2749.832493,5000
4020,41868.44443,2031932.944,2819.610944,-70.95062857,2748.660315,5000
4030,41051.39616,2058560.844,2764.587208,-12.2912271,2752.295981,5000
4040,41820.98792,2052908.483,2816.415007,-61.8696424,2754.545365,5000
4050,41481.55012,2078739.245,2793.555727,-34.89794462,2758.657782,5000
4060,41843.4165,2105304.463,2817.92545,-56.06066597,2761.864784,5000
4070,40818.15643,2135205.956,2748.879786,10.73542391,2759.61521,5000
4080,42516.5277,2037977.969,2863.255811,-105.4106899,2757.845121,5000
4090,40107.86202,2105468.719,2701.045339,54.40462063,2755.44996,5000
4100,41198.1407,2051773.925,2774.469651,-16.95661419,2757.513037,5000
4110,42406.30165,2032584.4,2855.832689,-99.17533659,2756.657352,5000
4120,41323.08748,2103914.919,2782.884134,-24.09681585,2758.787318,5000
4130,41129.01124,2102934.578,2769.81416,-13.04527044,2756.768889,5000
4140,40763.37545,2111986.971,2745.190587,10.7013574,2755.891944,5000
4150,40226.85396,2064181.576,2709.058796,47.41227795,2756.471074,5000
4160,41947.98668,2023154.64,2824.96768,-67.67952056,2757.28816,5000
4170,41377.41349,2069195.692,2786.542693,-27.10606737,2759.436626,5000
4180,42095.82464,2044496.773,2834.923759,-76.34777452,2758.575985,5000
4190,40604.54483,2091505.92,2734.494213,23.9194176,2758.41363,5000
4200,41661.18294,2055159.194,2805.653015,-48.62484175,2757.028174,5000
4210,41768.80894,2067893.308,2812.901038,-56.81381723,2756.087221,5000
4220,41214.164,2102554.198,2775.548732,-20.3038461,2755.244886,5000
4230,40895.29203,2147924.191,2754.074448,2.363521928,2756.43797,5000
4240,40034.34047,2145712.988,2696.094065,62.44731079,2758.541375,5000
4250,42076.49757,2066483.834,2833.622186,-74.56992197,2759.052264,5000
4260,41285.97225,2039148.841,2780.384626,-22.98415345,2757.400472,5000
4270,40262.74255,2089876.088,2711.475697,47.06756323,2758.54326,5000
4280,40709.68833,2105990.964,2741.575053,16.07858103,2757.653634,5000
4290,40639.43246,2075526.646,2736.843704,19.26331047,2756.107014,5000
4300,40767.29405,2041110.821,2745.454483,7.781614274,2753.236098,5000
4310,41003.10264,2076881.408,2761.334903,-8.4943815,2752.840522,5000
4320,42078.47831,2042641.568,2833.755578,-82.33562348,2751.419955,5000
4330,41916.25575,2031637.249,2822.830775,-71.67347999,2751.157295,5000
4340,41517.32048,2043660.42,2795.964665,-44.44320746,2751.521458,5000
4350,41844.26097,2056658.829,2817.982321,-63.66500158,2754.317319,5000
4360,41030.47259,2055824.525,2763.17812,-10.21454795,2752.963572,5000
4370,41185.04604,2053686.873,2773.587797,-22.28624965,2751.301547,5000
4380,41455.64797,2071391.796,2791.811359,-39.69470798,2752.116651,5000
4390,41847.67654,2077553.431,2818.21234,-68.88336893,2749.328971,5000
4400,41739.91676,2101381.088,2810.955308,-62.77865673,2748.176651,5000
4410,43345.77961,2084477.015,2919.101395,-168.4508454,2750.65055,5000
4420,41242.08043,2124865.379,2777.428751,-25.81286811,2751.615883,5000
4430,42414.15816,2100885.817,2856.361782,-105.2652216,2751.09656,5000
4440,41713.3562,2082542.825,2809.166599,-55.65787865,2753.50872,5000
4450,41793.81886,2048634.031,2814.58532,-60.38170312,2754.203617,5000
4460,40803.61714,2094173.282,2747.900645,7.162937064,2755.063582,5000
4470,41382.56844,2073375.043,2786.889852,-29.54573237,2757.344119,5000
4480,41473.25985,2083958.694,2792.997422,-36.85893102,2756.138491,5000
4490,41462.79171,2108683.501,2792.29245,-38.45257722,2753.839873,5000
4500,42004.11445,2058212.179,2828.747578,-74.23417115,2754.513407,5000
4510,41035.71534,2084264.168,2763.53119,-8.605857065,2754.925333,5000
4520,42591.07548,2026946.521,2868.276196,-113.5515991,2754.724597,5000
4530,42163.89387,2060593.179,2839.50785,-84.00733419,2755.500515,5000
4540,42929.12501,2063992.32,2891.041985,-133.2821874,2757.759797,5000
4550,41682.55795,2094935.168,2807.092505,-45.57466092,2761.517844,5000
4560,41662.03761,2076120.947,2805.710573,-46.29175245,2759.41882,5000
4570,41603.20917,2099130.568,2801.748799,-40.23491571,2761.513883,5000
4580,40871.38364,2077912.745,2752.464348,7.825037868,2760.289386,5000
4590,42502.94057,2073816.95,2862.340792,-98.04303703,2764.297755,5000
4600,41595.38117,2070571.993,2801.221626,-37.41172707,2763.809899,5000
4610,41532.15243,2099633.134,2796.963515,-33.90291604,2763.060599,5000
4620,40805.77835,2152550.631,2748.04619,14.83320993,2762.8794,5000
4630,41187.84304,2130910.202,2773.77616,-9.233684641,2764.542475,5000
4640,40894.75483,2126884.601,2754.03827,9.987784365,2764.026055,5000
4650,41497.48747,2097512.496,2794.62902,-30.49885905,2764.130161,5000
4660,43231.48002,2035315.312,2911.403943,-149.0365034,2762.36744,5000
4670,41880.14848,2058753.829,2820.399148,-56.18409913,2764.215049,5000
4680,41146.26793,2085160.701,2770.976303,-5.18563718,2765.790666,5000
4690,40423.27677,2126231.611,2722.286799,43.55344755,2765.840247,5000
4700,41925.48404,2053407.474,2823.45225,-56.68555594,2766.766694,5000
4710,41675.42414,2112694.095,2806.612082,-40.01197293,2766.600109,5000
4720,41131.84825,2119199.364,2770.005217,-2.631670459,2767.373546,5000
4730,42412.16502,2059365.195,2856.227555,-89.20713294,2767.020422,5000
4740,40775.5955,2088765.341,2746.01354,19.09234755,2765.105888,5000
4750,41878.22934,2013029.347,2820.269904,-55.28318931,2764.986715,5000
4760,42358.7885,2016991.317,2852.632938,-89.77549117,2762.857446,5000
4770,42153.78703,2050584.189,2838.827209,-80.8426393,2757.98457,5000
4780,41737.91819,2047311.755,2810.820715,-53.60316292,2757.217552,5000
4790,41623.95133,2035898.49,2803.14567,-46.54860308,2756.597067,5000
4800,41131.14798,2034195.797,2769.958057,-10.64273876,2759.315318,5000
4810,42294.17939,2030613.285,2848.281868,-89.56530781,2758.71656,5000
4820,41476.19077,2041192.136,2793.194804,-32.50897632,2760.685827,5000
4830,42244.70533,2021898.676,2844.950059,-84.43129506,2760.518764,5000
4840,41665.71617,2089254.053,2805.958304,-44.94778337,2761.010521,5000
4850,41455.24657,2106281.643,2791.784326,-31.11443993,2760.669887,5000
4860,41866.53788,2087844.899,2819.482548,-59.99732286,2759.485225,5000
4870,41532.9994,2071327.757,2797.020555,-37.26451265,2759.756042,5000
4880,42487.98259,1982472.885,2861.333454,-104.3487907,2756.984663,5000
4890,42367.23887,2016909.33,2853.202024,-89.76512078,2763.436903,5000
4900,41942.73466,2065553.993,2824.613985,-62.17584171,2762.438144,5000
4910,40248.99769,2094406.013,2710.550055,52.75783903,2763.307894,5000
4920,40606.92307,2096241.082,2734.654374,30.61429576,2765.26867,5000
4930,42246.98815,2083411.891,2845.103795,-80.08400232,2765.019793,5000
4940,40900.72674,2135013.427,2754.440445,13.06400995,2767.504455,5000
4950,43701.21713,2034178.889,2943.03817,-176.2043266,2766.833844,5000
4960,43400.24177,2044441.908,2922.769125,-154.6626927,2768.106432,5000
4970,42856.22394,2103085.386,2886.132497,-116.3537583,2769.778738,5000
4980,43062.29616,2081595.151,2900.010334,-130.7933595,2769.216975,5000
4990,42422.01764,2133386.916,2856.891075,-87.03172075,2769.859354,5000
5000,42450.37798,2099973.64,2858.800989,-85.1769485,2773.624041,5000
5000,42450.37798,2099973.64,2858.800989,-85.1769485,2773.624041,5000
5010,39766.20909,1652599.203,2678.036882,-334.9685158,2343.068366,5338.720293
5020,35901.80123,1172574.895,2417.790129,-633.4796727,1784.310456,5884.567168
5030,32762.315,887755.6473,2206.362887,-825.6622049,1380.700682,6383.173706
5040,29428.13453,711665.9814,1981.824052,-900.0646155,1081.759436,6850.702795
5050,27443.84562,571315.2439,1848.193037,-995.2377612,852.955276,7264.416314
5060,25256.47616,480977.0306,1700.885657,-1039.913528,660.9721289,7650.239377
5070,23953.06047,396313.3307,1613.107732,-1116.263428,496.8443044,8020.342383
5080,21653.71437,344556.4363,1458.259337,-1102.466976,355.7923616,8373.834217
5090,20339.69823,289583.3426,1369.76753,-1136.831908,232.9356223,8718.482696
5100,19248.59022,245671.5155,1296.287369,-1169.610446,126.676923,9048.940039
5110,17649.79996,218421.8684,1188.617581,-1154.829997,33.78758338,9366.164762
5120,16717.53621,185572.852,1125.834712,-1174.073896,-48.2391841,9674.918669
5130,15992.96899,160588.7728,1077.039069,-1198.086367,-121.047298,9971.761694
5140,15512.3138,126014.4711,1044.669568,-1229.749306,-185.0797381,10253.15151
5150,14509.21632,113297.0326,977.1164345,-1218.808927,-241.6924922,10514.43598
5160,13489.40191,102931.5398,908.4375063,-1200.81958,-292.3820735,10764.40502
5170,12843.48825,88190.73673,864.9387507,-1203.121675,-338.182924,11007.66842
5180,12231.85635,73771.50441,823.7486848,-1202.927032,-379.1783476,11240.47414
5190,11905.8244,59494.88807,801.7922144,-1217.808573,-416.0163584,11457.78962
5200,11436.47224,54589.74561,770.1839113,-1219.677687,-449.4937761,11657.20013
5210,11213.27948,42519.36676,755.1530983,-1235.904854,-480.7517562,11842.95972
5220,10619.13307,37703.02881,715.1405842,-1224.507357,-509.3667733,12014.23073
5230,10014.49797,35009.31195,674.4217145,-1210.091233,-535.669519,12174.65811
5240,9652.965264,28701.45249,650.0744623,-1210.107264,-560.0328015,12327.5963
5250,9326.042921,21454.19099,628.058029,-1210.55702,-582.498991,12470.02304
5260,9139.241201,12573.18013,615.4779539,-1218.747078,-603.2691243,12596.60315
5270,8813.569685,8163.69911,593.5457569,-1216.129652,-622.5838954,12701.25379
5280,8330.332222,8975.816696,561.0023544,-1201.542908,-640.5405538,12786.47943
5290,8073.70064,8993.478182,543.7196197,-1201.172677,-657.4530574,12860.74845
5300,7902.944582,8877.149548,532.2201323,-1205.898999,-673.6788663,12929.2318
5310,7705.957466,8206.967654,518.9541265,-1208.328063,-689.3739361,12994.72753
5320,7594.290366,6294.899292,511.4339575,-1215.86257,-704.4286124,13057.80299
5330,7481.342824,4525.895882,503.8275578,-1222.90842,-719.0808618,13116.39355
5340,7342.926517,4235.776127,494.5059759,-1227.788077,-733.2821008,13169.16935
5350,7080.996926,5738.878587,476.8664492,-1223.894291,-747.027842,13217.80874
5360,6813.988371,7565.615005,458.8848821,-1219.0168,-760.1319179,13267.08604
5370,6616.179608,7312.734413,445.5635428,-1218.28438,-772.7208374,13320.6309
5380,6403.942954,6318.39318,431.2705639,-1216.012167,-784.7416035,13377.71672
5390,6247.863035,4132.438305,420.7594343,-1216.999898,-796.2404641,13435.6651
5400,6059.063052,1931.008073,408.0447871,-1215.222095,-807.1773075,13490.24461
5410,5996.776065,-1907.735148,403.8500989,-1221.496748,-817.6466493,13537.22176
5420,6026.43425,-6541.807485,405.8474155,-1233.752798,-827.9053823,13569.94956
5430,5977.795979,-8913.699923,402.5718938,-1240.707673,-838.1357792,13581.52679
5440,5734.389641,-7075.064102,386.179807,-1234.297539,-848.1177324,13571.39402
5450,5549.805243,-5244.646691,373.7490565,-1231.393137,-857.6440803,13547.1114
5460,5479.35151,-5760.314563,369.0043825,-1235.892803,-866.8884202,13514.95574
5470,5437.04006,-7855.36811,366.1549376,-1242.139217,-875.9842795,13475.23689
5480,5444.335688,-10957.76955,366.6462583,-1251.751835,-885.1055766,13424.33204
5490,5383.419058,-11188.49766,362.5438561,-1256.847702,-894.3038463,13358.31253
5500,5266.780206,-9277.91887,354.6888668,-1258.008302,-903.3194355,13279.36899
5510,5239.531052,-8690.040367,352.8537852,-1264.961478,-912.1076928,13193.60892
5520,5297.702651,-10759.35515,356.7713245,-1277.717435,-920.9461101,13103.5957
5530,5330.305577,-12895.75853,358.9669534,-1288.980661,-930.0137076,13006.53325
5540,5281.277715,-11958.11272,355.6651948,-1294.827768,-939.1625729,12900.47472
5550,5170.307358,-7913.138385,348.1919476,-1296.185126,-947.9931784,12790.06828
5560,5062.70031,-3353.643554,340.945201,-1297.199828,-956.2546268,12684.94807
5570,5019.653655,-691.5885542,338.046244,-1302.138124,-964.0918804,12593.31586
5580,4943.876845,412.7821579,332.9430899,-1304.618926,-971.6758362,12517.96558
5590,4869.88559,-720.2090675,327.9601832,-1307.025413,-979.0652303,12457.54017
5600,4831.9206,-3691.675985,325.4034486,-1311.797086,-986.3936375,12406.72958
5610,4795.43712,-6631.062814,322.9464856,-1316.631736,-993.6852499,12358.12451
5620,4820.524154,-9679.082345,324.6359602,-1325.677634,-1001.041674,12305.43837
5630,4859.709468,-12083.73825,327.274877,-1335.840029,-1008.565152,12243.68844
5640,4875.685404,-13212.54577,328.350769,-1344.632864,-1016.282095,12170.13382
5650,4796.336857,-11922.27369,323.007078,-1347.020954,-1024.013876,12085.31713
5660,4711.561512,-9403.425098,317.2979217,-1348.806546,-1031.508624,11993.93695
5670,4679.750885,-7126.957363,315.1556498,-1353.900607,-1038.744957,11902.07817
5680,4691.316808,-6046.466632,315.9345515,-1361.740854,-1045.806302,11814.18615
5690,4677.7316,-5915.975133,315.019662,-1367.821821,-1052.802159,11731.73571
5700,4605.048579,-5610.018087,310.1248577,-1369.787881,-1059.663023,11654.28502
5710,4560.661712,-5571.283062,307.1356448,-1373.558552,-1066.422907,11581.34852
5720,4534.731487,-5702.341544,305.3893858,-1378.435717,-1073.046331,11512.24172
5730,4447.163975,-5370.238507,299.4921924,-1379.023437,-1079.531244,11446.19877
5740,4393.414862,-4972.260964,295.8724834,-1381.708923,-1085.83644,11383.23048
5750,4443.546262,-6286.954029,299.2485592,-1391.353195,-1092.104636,11323.01166
5760,4510.210695,-8234.648051,303.7380445,-1402.239414,-1098.50137,11262.96941
5770,4471.027709,-8853.050576,301.0992845,-1406.094444,-1104.99516,11200.20469
5780,4294.091838,-7778.634809,289.1836204,-1400.457294,-1111.273674,11134.40165
5790,4215.544036,-8132.563809,283.8938552,-1401.228786,-1117.334931,11067.30709
5800,4162.203471,-8153.569705,280.3016596,-1403.575662,-1123.274003,10999.02234
5810,4172.282352,-8579.149994,280.9804171,-1410.115684,-1129.135267,10929.71555
5820,4244.848148,-10011.01987,285.867327,-1420.953529,-1135.086202,10858.94367
5830,4299.873679,-10633.8496,289.5729958,-1430.748525,-1141.175529,10785.25937
5840,4255.372508,-8500.042201,286.5760851,-1433.853353,-1147.277268,10708.77781
5850,4069.605414,-4128.138798,274.0656865,-1427.07609,-1153.010404,10633.39989
5860,3989.80197,-1984.986679,268.6913606,-1427.011488,-1158.320127,10564.8224
5870,4077.57692,-4046.185206,274.6025238,-1438.210614,-1163.60809,10504.56102
5880,4090.59624,-6044.139789,275.4793039,-1444.500875,-1169.021571,10448.76182
5890,4030.513043,-7093.870296,271.4330289,-1445.837228,-1174.404199,10393.92957
5900,4010.996759,-8503.836313,270.1187138,-1449.887276,-1179.768562,10338.24396
5910,3989.772267,-9773.391345,268.6893603,-1453.838824,-1185.149463,10279.99509
5920,3946.333118,-10753.13867,265.763971,-1456.284688,-1190.520718,10217.9791
5930,3943.876814,-12064.67705,265.5985523,-1461.506225,-1195.907673,10151.54909
5940,3964.138041,-12883.55144,266.9630352,-1468.358602,-1201.395567,10079.99545
5950,3910.146112,-10935.93123,263.3269738,-1470.17312,-1206.846147,10003.76423
5960,3868.933194,-7894.907987,260.551509,-1472.631838,-1212.080329,9926.363081
5970,3914.765034,-6690.14003,263.638033,-1480.814449,-1217.176416,9851.828674
5980,3966.646293,-6621.611477,267.1319523,-1489.426277,-1222.294325,9781.470657
5990,3956.924461,-5849.964954,266.47724,-1493.870621,-1227.393381,9715.010017
6000,3925.383853,-4757.322569,264.3531524,-1496.750656,-1232.397504,9652.743875
6010,3941.19202,-4906.267821,265.4177461,-1502.759696,-1237.34195,9595.063189
6020,3959.59248,-5508.174527,266.6569165,-1508.977039,-1242.320122,9541.044451
6030,3905.922722,-5361.489331,263.0425516,-1510.305245,-1247.262693,9489.433522
6040,3805.87416,-4737.212092,256.3048277,-1508.370862,-1252.066035,9439.917338
6050,3752.658987,-4959.79424,252.7210765,-1509.44359,-1256.722513,9392.641443
6060,3771.557799,-5793.321764,253.9938082,-1515.34955,-1261.355742,9346.922231
6070,3765.565367,-5498.874538,253.5902507,-1519.58347,-1265.99322,9301.689008
6080,3708.266557,-4625.63217,249.731489,-1520.263366,-1270.531877,9257.103205
6090,3693.927928,-5300.779322,248.7658606,-1523.764091,-1274.998231,9213.725524
6100,3694.751708,-5915.759437,248.8213377,-1528.287448,-1279.466111,9170.746308
6110,3664.26,-4868.785881,246.7678878,-1530.658496,-1283.890608,9127.55298
6120,3631.271854,-2778.824419,244.5463164,-1532.756598,-1288.210281,9085.219743
6130,3585.295728,505.5786257,241.4500756,-1533.859614,-1292.409538,9045.824796
6140,3490.977972,4275.82086,235.0982901,-1531.493828,-1296.395537,9012.354228
6150,3484.805697,4407.317589,234.6826211,-1534.96692,-1300.284298,8987.406873
6160,3465.776144,2921.618028,233.4010847,-1537.579998,-1304.178914,8970.092758
6170,3383.749578,1631.443388,227.8770437,-1535.872538,-1307.995495,8958.001223
